CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
23675,,Emmanuel,,Prasad,,4666 Lancelot Drive,,Bellingham,Washington,United States,98225,643-555-0140,1940-05-18,Bachelors ,Management,M,S,1,2,0,3,99515
23677,,Charles,M,Lewis,,2973 Cardinal Drive,,Mill Valley,California,United States,94941,116-555-0162,1940-03-13,Bachelors ,Management,M,M,1,2,0,3,106427
23678,,Kelly,,Diaz,,4765 L St.,,Lincoln Acres,California,United States,91950,384-555-0143,1940-09-09,Bachelors ,Management,F,S,1,2,0,3,64071
23679,,Jacob,G,Harris,,7987 Seawind Dr.,,Oak Bay,British Columbia,Canada,V8P,518-555-0167,1941-11-05,Bachelors ,Management,M,S,1,2,0,3,66535
23680,,Anna,J,Powell,,5125 Cotton Ct.,,Beverly Hills,California,United States,90210,221-555-0166,1941-10-12,Bachelors ,Management,F,M,1,2,0,3,60911
23681,,Jordan,,Gonzales,,7057 Striped Maple Court,,Victoria,British Columbia,Canada,V8V,332-555-0114,1941-01-05,Bachelors ,Management,M,S,1,2,0,4,62932
23682,,Natalie,,Harris,,7382 Kirker Pass,,Langford,British Columbia,Canada,V9,497-555-0114,1941-05-11,Bachelors ,Management,F,M,1,2,0,4,67355
23683,,Dana,J,Alonso,,7034 Longbrood Way,,Bellflower,California,United States,90706,164-555-0178,1942-05-02,Bachelors ,Management,F,M,1,2,0,4,60692
23684,,Jasmine,M,Rodriguez,,2803 E. Cypress Rd.,,Grossmont,California,United States,91941,147-555-0187,1942-01-04,Bachelors ,Management,F,S,1,2,0,4,65527
23686,,Rachel,A,Murphy,,7226 Casa Real,,La Jolla,California,United States,92806,333-555-0170,1943-03-13,Bachelors ,Management,F,S,1,2,0,4,90698
23687,,Melissa,,Flores,,2596 Sand Pointe Lane,,Yakima,Washington,United States,98901,254-555-0154,1944-10-18,Partial High School,Clerical,F,S,0,2,0,5,46657
23689,,Kayla,D,Hall,,7034 Carson,,West Covina,California,United States,91791,155-555-0190,1947-02-26,High School,Professional,F,M,1,2,0,4,58772
23690,,Angel,A,James,,9670 Wildberry Court,,Daly City,California,United States,94015,903-555-0193,1947-06-05,High School,Professional,M,M,0,2,0,4,82513
23691,,Karen,F,Hu,,6360 Sand Pointe Lane,,Bellingham,Washington,United States,98225,415-555-0114,1945-06-11,Partial High School,Clerical,F,S,1,3,0,5,25640
23692,,Isaac,C,King,,4675 Pomar Way,,Redmond,Washington,United States,98052,114-555-0193,1945-04-11,Partial High School,Clerical,M,S,0,3,0,5,19419
23693,,Jacqueline,,Jenkins,,6212 Alpine Drive,,San Francisco,California,United States,94109,579-555-0186,1945-11-09,Partial High School,Clerical,F,S,0,4,0,5,23983
23694,,Brian,L,Brooks,,849 Donegal Road,,W. Linn,Oregon,United States,97068,750-555-0183,1945-02-20,Partial High School,Clerical,M,M,0,4,0,5,31120
23695,,Elijah,,Coleman,,7960 Cedar Pointe Loop,,Burlingame,California,United States,94010,810-555-0112,1945-08-14,Partial High School,Skilled Manual,M,S,0,3,0,5,48503
23696,,Autumn,P,Li,,5863 J St.,,Bremerton,Washington,United States,98312,127-555-0153,1945-10-26,Partial High School,Skilled Manual,F,S,1,3,0,5,38426
23697,,Cody,,Kelly,,6489 North 49th St.,,Corvallis,Oregon,United States,97330,813-555-0126,1945-10-04,Partial High School,Skilled Manual,M,M,1,3,0,5,45670
23698,,Melissa,,Coleman,,3958 Firestone,,Burbank,California,United States,91502,190-555-0142,1945-05-21,Partial High School,Skilled Manual,F,M,1,2,1,2,48064
23699,,Nicholas,O,Walker,,2049 Jason Court,,Downey,California,United States,90241,408-555-0156,1945-04-19,Partial High School,Skilled Manual,M,M,1,2,1,2,49466
23700,,Katelyn,W,Young,,493 Loveridge Circle,,Lebanon,Oregon,United States,97355,547-555-0192,1945-05-12,Partial High School,Skilled Manual,F,M,0,3,1,2,38778
23701,,Marissa,,Barnes,,7634 Via Alta,,Novato,California,United States,94947,452-555-0128,1946-02-22,High School,Professional,F,M,1,3,0,5,56950
23702,,Eduardo,C,James,,9781 Bermad Dr.,,Coronado,California,United States,92118,836-555-0168,1946-08-04,High School,Professional,M,M,1,3,0,5,62369
23703,,Jacqueline,E,Sanchez,,2911 Paso Del Rio Way,,Colma,California,United States,94014,765-555-0169,1946-09-06,High School,Professional,F,M,1,3,0,5,27021
23704,,Christopher,J,Moore,,3792 Esperanza Drive,,Lakewood,California,United States,90712,965-555-0154,1946-01-16,High School,Professional,M,S,1,4,0,5,56774
23705,,Jeremy,,Bryant,,8211 Leeds Ct.,,El Cajon,California,United States,92020,231-555-0123,1946-04-03,High School,Professional,M,M,1,1,1,2,68207
23706,,Mackenzie,M,Cooper,,9071 Macaroon Drive,,Edmonds,Washington,United States,98020,195-555-0118,1946-03-13,Bachelors ,Management,F,S,1,3,0,5,82015
23707,,William,L,Anderson,,4654 Trembath Court,,Marysville,Washington,United States,98270,107-555-0149,1946-07-18,Bachelors ,Management,M,S,1,3,0,5,110190
23708,,Victoria,O,Coleman,,7853 Millfield Place,,Beverly Hills,California,United States,90210,890-555-0176,1946-07-02,Bachelors ,Management,F,M,1,3,0,5,78529
23709,,Devin,,Perry,,4917 Amaryl Dr.,,Downey,California,United States,90241,411-555-0124,1946-12-05,Bachelors ,Management,M,S,1,3,0,5,83622
23710,,Anna,,Sanchez,,3977 Central Avenue,,Bremerton,Washington,United States,98312,955-555-0114,1947-08-21,High School,Professional,F,M,1,2,1,2,45952
23711,,Fernando,W,Diaz,,4354 Northwood Dr.,,Sedro Woolley,Washington,United States,98284,258-555-0117,1947-09-17,Bachelors ,Management,M,S,1,1,1,2,112507
23712,,Riley,J,Murphy,,1682 Candle Drive,,National City,California,United States,91950,419-555-0139,1947-06-09,Bachelors ,Management,F,S,1,1,1,2,76083
23714,,Joseph,T,Williams,,7842 Ygnacio Valley Road,,Salem,Oregon,United States,97301,247-555-0112,1947-04-18,Bachelors ,Management,M,M,1,1,1,2,110344
23715,,Isabel,,Flores,,9521 Sun View Terr,,Spokane,Washington,United States,99202,897-555-0123,1947-02-18,Bachelors ,Management,F,S,0,1,1,2,86783
23716,,Kyle,,Wright,,9161 Medina Dr.,,Port Hammond,British Columbia,Canada,V6B 3P7,344-555-0147,1947-08-12,Partial College,Professional,M,M,1,1,1,2,88843
23717,,Aidan,A,Griffin,,3720 Maine Ave.,,Redmond,Washington,United States,98052,820-555-0132,1948-03-17,Partial College,Professional,M,M,1,1,1,2,90997
23718,,Nelson,,Blanco,,3121 Spar Court,,Burlingame,California,United States,94010,752-555-0174,1948-09-26,Partial College,Professional,M,M,1,2,1,2,95941
23719,,Marcus,E,James,,1318 Ramer Ct.,,Shawnee,British Columbia,Canada,V8Z 4N5,149-555-0163,1949-02-27,Partial High School,Skilled Manual,M,M,1,2,1,2,37791
23720,,Anna,K,Davis,,5196 Camino Ricardo,,Woodburn,Oregon,United States,97071,119-555-0114,1949-05-24,Partial College,Professional,F,M,1,2,1,2,83795
23721,,John,M,Clark,,5301 Northwood Drive,,Downey,California,United States,90241,668-555-0134,1949-07-23,Partial College,Professional,M,M,0,0,1,2,99963
23722,,Andrea,,Perez,,6385 Holiday Hill Dr.,,Glendale,California,United States,91203,123-555-0145,1949-04-13,Partial College,Professional,F,M,1,0,1,2,84214
23723,,Jose,,Phillips,,3859 Zand,,Lincoln Acres,California,United States,91950,822-555-0125,1949-06-09,Partial College,Professional,M,M,1,1,1,2,89261
23724,,Gabrielle,,Hughes,,593 Willow Pass Road,,Spring Valley,California,United States,91977,162-555-0165,1949-03-16,Partial College,Professional,F,S,1,2,1,5,71596
23725,,Dennis,L,Ware,,9905 North 29th St.,,Westminster,British Columbia,Canada,V3L 1H4,401-555-0138,1950-10-04,Partial High School,Skilled Manual,M,M,1,3,1,2,34653
23726,,Darrell,K,Xie,,6050 Camino Ricardo,,Burien,Washington,United States,98168,723-555-0161,1950-06-13,Partial College,Professional,M,M,0,2,1,2,92985
23727,,Bruce,,Serrano,,5762 Glenmount Drive,,Colma,California,United States,94014,180-555-0137,1950-03-02,Partial College,Professional,M,M,1,1,1,2,103184
23728,,Paige,,Kelly,,6658 Virginia Lane,,Downey,California,United States,90241,728-555-0111,1950-02-20,Partial College,Professional,F,S,1,1,1,2,77787
23729,,Marcus,D,Allen,,4333 Coastal Blvd.,,Novato,California,United States,94947,177-555-0119,1950-09-02,Partial College,Professional,M,M,1,1,2,4,86673
23730,,Morgan,,Rodriguez,,5495 Glendale Circle,,Haney,British Columbia,Canada,V2W 1W2,162-555-0126,1951-03-14,High School,Professional,F,M,1,2,1,2,76852
23731,,Jose,,Thompson,,935 Rheem Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,989-555-0126,1951-11-18,High School,Professional,M,M,1,2,1,2,84603
23732,,Xavier,,Wood,,4118 Hillsborough Dr.,,Bellingham,Washington,United States,98225,130-555-0154,1951-02-10,High School,Professional,M,S,1,2,1,2,75421
23733,,Natasha,G,Gomez,,5823 Danielle Court,,Bremerton,Washington,United States,98312,260-555-0126,1951-08-23,High School,Professional,F,M,1,2,1,2,66364
23734,,Melanie,R,Wood,,9555 Holiday Hills Drive,,Salem,Oregon,United States,97301,170-555-0185,1951-06-16,Partial College,Professional,F,M,0,1,1,2,93656
23735,,Amanda,,Washington,,1207 Concerto Circle,,Salem,Oregon,United States,97301,957-555-0113,1951-07-02,Partial College,Professional,F,M,0,1,1,2,95943
23736,,Sydney,M,Rivera,,6102 Corte Poquito,,Walla Walla,Washington,United States,99362,141-555-0150,1951-12-10,Partial College,Professional,F,M,1,1,1,2,61172
23737,,Elena,,Velez Amezaga,,9613 Camino Royale,,Beverly Hills,California,United States,90210,545-555-0171,1951-03-14,Partial College,Professional,F,M,1,2,1,2,64426
23739,,Virginia,S,Kapoor,,9406 Lincoln Dr,,Berkeley,California,United States,94704,533-555-0112,1952-10-19,High School,Professional,F,M,1,2,1,2,73848
23740,,Noah,,Jackson,,3951 Calle Verde Drive,,Redwood City,California,United States,94063,765-555-0191,1952-11-14,Partial High School,Skilled Manual,M,M,1,2,1,2,79207
23741,,Dana,,Romero,,7511 Azores Circle,,Bremerton,Washington,United States,98312,665-555-0132,1952-11-02,Partial High School,Skilled Manual,F,S,1,2,1,2,66120
23742,,Morgan,C,Cox,,6814 Gatewood Court,,La Jolla,California,United States,92806,557-555-0158,1953-07-04,Partial High School,Skilled Manual,F,M,1,3,1,3,70144
23743,,Terrence,L,Xu,,3884 Bates Court,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0114,1980-01-06,Partial High School,Manual,M,S,0,2,0,0,10991
23744,,Barry,A,Prasad,,"82, rue Henri Gagnon",,Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0111,1980-04-23,Partial High School,Manual,M,S,1,2,0,0,19006
23745,,Dana,M,Vazquez,,"40, rue Georges-Clémenceau",,Paris,Seine (Paris),France,75008,1 (11) 500 555-0152,1980-08-02,Partial High School,Manual,F,S,0,2,0,0,26595
23746,Mr.,Lane,,Sacksteder,,"70, rue Georges-Clémenceau",,Paris,Seine (Paris),France,75012,114-555-0100,1980-10-16,Partial High School,Manual,F,S,0,2,0,0,17796
23748,,Yolanda,,Pal,,"19, avenue de la Gare",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0110,1978-02-16,Partial College,Clerical,F,S,0,1,0,0,59587
23749,,Brandi,,Ashe,,"38, rue de l´Esplanade",,Paris,Seine (Paris),France,75019,1 (11) 500 555-0111,1978-05-10,High School,Manual,F,S,0,1,0,0,54684
23750,,Tanya,,Serrano,,3238 Laguna Circle,,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0145,1974-02-23,Bachelors ,Skilled Manual,F,M,1,0,1,1,61388
23751,,Lacey,L,Lal,,4195 Sea Point Way,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0195,1974-09-21,Bachelors ,Skilled Manual,F,M,1,0,1,1,37401
23752,,Devin,A,Torres,,1753 Camby Rd.,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0188,1974-12-05,Bachelors ,Skilled Manual,M,M,1,0,1,1,53221
23753,,Arthur,D,Sara,,495 Saddlehill Lane,,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0168,1973-03-13,High School,Manual,M,S,0,1,0,0,44035
23754,,Cassie,,Goel,,"343, avenue Reille",,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0186,1972-02-13,Partial High School,Manual,F,S,0,2,0,0,11049
23755,,Louis,K,Wu,,Knaackstr 442,,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0160,1972-05-09,Partial High School,Manual,M,S,1,2,0,0,21632
23756,,Omar,M,Jai,,"1, rue Pierre-Demoulin",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0142,1972-12-08,Partial High School,Manual,M,S,0,2,0,0,15437
23757,,James,,Roberts,,Parise Straße 75,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0135,1972-05-11,Partial High School,Manual,M,S,0,2,0,0,26207
23758,,Virginia,,Malhotra,,"82, route de Marseille",,Paris,Seine (Paris),France,75013,1 (11) 500 555-0162,1973-05-25,Bachelors ,Skilled Manual,F,M,1,0,1,1,41730
23759,,Clinton,,Alonso,,Hüttenstr 8095,,Frankfurt am Main,Hamburg,Germany,60355,1 (11) 500 555-0165,1973-12-17,Bachelors ,Skilled Manual,M,M,1,1,1,1,51732
23760,,Nina,,Sharma,,7355 San Benito,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0132,1973-09-04,Bachelors ,Skilled Manual,F,M,1,1,1,1,52666
23761,,Tonya,P,Pal,,"671, place du Tertre",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0116,1972-07-19,Partial High School,Manual,F,M,1,2,0,0,22479
23762,,Ruben,L,Ramos,,1228 Francine Court,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0112,1972-09-20,High School,Manual,M,S,0,1,0,0,44048
23763,,Micheal,,Romero,,"2, rue de l´Esplanade",,Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0111,1972-07-13,Bachelors ,Skilled Manual,M,M,1,1,1,1,48763
23764,,Alisha,L,Liu,,Winter der Böck 5085,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0150,1972-03-13,Partial College,Clerical,F,S,1,0,2,2,67090
23765,,Kelly,W,Price,,Moritzstr 46,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0148,1972-03-02,Partial College,Clerical,F,S,1,0,2,2,31397
23766,,Cassandra,A,Martinez,,Königstr 426,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0144,1972-05-02,Partial College,Clerical,F,S,1,0,2,2,29020
23767,,Arianna,K,Bennett,,3228 Pembroke Dr,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0151,1971-07-26,Partial High School,Manual,F,S,0,2,0,0,18473
23769,,Natasha,,Dominguez,,8721 Nahua,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0181,1971-01-04,Partial High School,Manual,F,S,1,2,0,0,15864
23770,,Jamie,,Carlson,,8191 Scenic Ct.,,Maidenhead,England,United Kingdom,SL67RJ,1 (11) 500 555-0163,1971-05-12,Partial High School,Manual,M,S,0,2,0,0,20978
23771,,Julio,E,Gomez,,"38, rue Villedo",,Orly,Val de Marne,France,94310,1 (11) 500 555-0192,1971-02-04,Partial High School,Manual,M,S,0,2,0,0,18881
23772,,Cory,,Raman,,Postfach 55 44 99,,Berlin,Nordrhein-Westfalen,Germany,10501,1 (11) 500 555-0199,1971-01-06,Partial High School,Manual,M,M,0,2,0,0,13773
23773,,Jon,,Cai,,"1812, avenue de l´Europe",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0180,1971-01-06,Partial High School,Manual,M,M,1,2,0,0,26595
23774,,Reginald,M,Harrison,,1160 Bella Avenue,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0112,1971-05-01,High School,Manual,M,S,1,1,0,0,39877
23775,,Cedric,H,Shan,,3753 Shenandoah Drive,,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0165,1970-03-05,Partial College,Clerical,M,S,1,0,2,2,52945
23776,,Cristina,L,Yuan,,Postfach 44 11 11,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0185,1970-04-22,Partial College,Clerical,F,S,1,0,2,2,41724
23777,,Candice,J,Zhang,,4810 Veronica Ct.,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0196,1970-06-07,Partial College,Clerical,F,S,1,0,2,2,47851
23779,,Deanna,,Dominguez,,9505 Hargate Court,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0164,1971-10-19,Partial College,Clerical,F,S,1,2,2,2,56534
23780,,Mason,,Stewart,,"6, rue Lafayette",,Roubaix,Nord,France,59100,1 (11) 500 555-0166,1970-04-08,Partial College,Clerical,M,S,0,2,2,2,33177
23781,,Jordyn,,Ross,,4224 Greenview Court,,San Gabriel,California,United States,91776,817-555-0136,1975-07-02,Partial College,Clerical,F,S,1,0,3,3,31635
23782,,Edward,L,Bryant,,3134 Rose Ann Dr.,,Port Orchard,Washington,United States,98366,186-555-0198,1975-06-21,Partial College,Clerical,M,S,1,1,3,3,55813
23783,,Zachary,W,Smith,,4399 Mary Drive,,Langford,British Columbia,Canada,V9,917-555-0152,1931-04-08,Bachelors ,Skilled Manual,M,M,1,1,0,1,59843
23784,,Preston,,Arun,,2119 Little Dr,,Beaverton,Oregon,United States,97005,386-555-0178,1966-10-24,Graduate Degree,Skilled Manual,M,S,0,0,0,0,96227
23785,,Taylor,M,Harris,,6126 North Sixth Street,,Redmond,Washington,United States,98052,508-555-0146,1966-08-15,Graduate Degree,Skilled Manual,F,S,0,0,0,0,66773
23786,,Carrie,L,Serrano,,6316 Damascus Loop,,Bellingham,Washington,United States,98225,416-555-0138,1954-03-15,Partial High School,Manual,F,M,1,2,0,3,12976
23787,,Adrian,P,Ward,,3243 Juniper Dr.,,Berkeley,California,United States,94704,731-555-0128,1954-08-04,High School,Clerical,M,S,0,1,0,1,49130
23788,,Michael,,Smith,,3928 San Francisco,,Burbank,California,United States,91502,821-555-0113,1954-08-25,High School,Clerical,M,M,1,1,0,1,74181
23789,,Ryan,A,Walker,,4255 Alpine Rd.,,Concord,California,United States,94519,586-555-0134,1954-03-08,High School,Clerical,M,M,1,1,0,1,44932
23790,,Isabella,,Williams,,2291 Kreuger Drive,,Lebanon,Oregon,United States,97355,543-555-0167,1955-05-23,Partial High School,Clerical,F,M,1,2,0,3,16948
23791,,Aaron,,Griffin,,828 Pinewood Court,,Walla Walla,Washington,United States,99362,306-555-0143,1955-10-14,Partial High School,Clerical,M,S,0,2,0,3,19597
23792,,Jessie,L,Wu,,3422 Meadowvale Court,,Burien,Washington,United States,98168,170-555-0112,1955-03-14,Partial High School,Clerical,M,S,0,2,0,3,24842
23793,,Ryan,,Kumar,,7726 N Jackson Way,,Burien,Washington,United States,98168,394-555-0182,1955-04-11,High School,Clerical,M,S,0,1,0,1,54728
23794,,Abigail,B,Powell,,9537 Ridgewood Drive,,Daly City,California,United States,94015,131-555-0151,1955-03-17,High School,Clerical,F,M,1,1,0,1,42732
23795,,Lauren,L,Moore,,7972 Rolling Green Circle,,Coronado,California,United States,92118,574-555-0176,1955-10-17,High School,Clerical,F,S,0,1,0,1,45252
23796,,Miguel,D,Young,,3457 Bel Air Drive,,Redwood City,California,United States,94063,123-555-0179,1955-04-09,High School,Clerical,M,S,0,1,0,1,48044
23797,,Nathan,,Perez,,3576 Frigate Ct.,,Long Beach,California,United States,90802,512-555-0167,1956-03-02,Partial High School,Clerical,M,S,0,2,0,3,20772
23798,,Julia,,Kelly,,7770 Brodia Court,,N. Vancouver,British Columbia,Canada,V7L 4J4,753-555-0112,1956-09-12,High School,Skilled Manual,F,M,1,2,0,2,45169
23799,,Carolyn,S,Chandra,,6427 Powell Drive,,Bellflower,California,United States,90706,589-555-0167,1957-02-14,Partial High School,Clerical,F,M,0,2,1,2,19790
23801,,Taylor,,Wood,,1825 Corte Del Prado,,Salem,Oregon,United States,97301,787-555-0124,1957-03-08,Partial High School,Clerical,F,M,1,2,1,2,13637
23802,,Emily,S,Diaz,,7305 Terry Lynn Lane,,Salem,Oregon,United States,97301,340-555-0113,1957-11-23,Partial High School,Clerical,F,M,1,2,1,2,13422
23803,,Bernard,,Thames,,6115 Sierra Drive,,Royal Oak,British Columbia,Canada,V8X,144-555-0180,1957-05-17,Partial High School,Clerical,M,M,0,2,1,2,21936
23804,,Kristen,A,Ma,,8537 Partridge Dr.,,Bremerton,Washington,United States,98312,942-555-0170,1958-07-07,High School,Skilled Manual,F,M,1,2,0,2,57884
23805,,Luke,,Hayes,,3947 Vista Valley Rd,,Lake Oswego,Oregon,United States,97034,879-555-0197,1958-06-24,High School,Skilled Manual,M,M,1,2,0,2,50140
23806,,Olivia,,Foster,,246 Weatherly Way,,Langley,British Columbia,Canada,V3A 4R2,308-555-0132,1958-08-19,High School,Skilled Manual,F,M,1,2,0,2,36936
23807,,Carson,,Hughes,,9108 Mcelroy,,Daly City,California,United States,94015,450-555-0163,1958-02-10,Partial College,Clerical,M,M,1,1,0,1,63826
23808,,Spencer,,Perry,,6836 Somerset Pl.,,Lincoln Acres,California,United States,91950,671-555-0133,1958-05-08,Partial College,Clerical,M,M,1,1,0,1,61721
23809,,Danielle,,Sanchez,,3223 White Dr.,,National City,California,United States,91950,978-555-0121,1958-04-23,Partial College,Clerical,F,M,1,1,0,1,43618
23810,,Sarah,M,Lee,,6490 Haviland Place,,La Jolla,California,United States,92806,623-555-0113,1958-09-09,Partial College,Clerical,F,M,0,1,0,1,57130
23811,,Ethan,L,Powell,,9482 Rosebrook Ct.,,San Gabriel,California,United States,91776,681-555-0186,1959-01-04,Partial College,Clerical,M,S,1,1,0,2,63463
23813,,Hannah,E,Bennett,,3500 Woodcrest Dr.,,Redwood City,California,United States,94063,352-555-0138,1959-07-07,Partial College,Clerical,F,S,1,1,0,2,39113
23814,,Angela,,Foster,,3396 Castle Rock Road,,Torrance,California,United States,90505,296-555-0164,1959-07-24,Partial College,Clerical,F,M,0,1,0,2,53342
23815,,Julia,M,Ward,,6316 Parkway Drive,,San Carlos,California,United States,94070,508-555-0120,1959-11-26,Partial College,Clerical,F,S,0,1,0,2,33807
23816,,Natalie,,Johnson,,9905 Scenic Drive,,Coronado,California,United States,92118,183-555-0196,1959-06-25,Partial College,Clerical,F,S,0,1,0,2,45575
23817,,Kaitlyn,M,Murphy,,8213 Dianda Dr,,Lebanon,Oregon,United States,97355,248-555-0168,1959-08-16,Partial College,Clerical,F,M,0,1,0,2,49077
23818,,Cassidy,C,Gonzales,,4312 Wintergreen Court,,Chula Vista,California,United States,91910,929-555-0162,1972-11-16,Graduate Degree,Skilled Manual,F,M,1,0,0,0,60959
23819,,Vanessa,,Washington,,5210 Lillian Dr,,Vancouver,British Columbia,Canada,V7L 4J4,101-555-0122,1973-04-14,Graduate Degree,Skilled Manual,F,M,1,0,0,0,67090
23820,,Isabelle,,Diaz,,6179 Norris Court,# 9,Beaverton,Oregon,United States,97005,597-555-0171,1973-08-03,Graduate Degree,Skilled Manual,F,M,1,0,0,0,53397
14675,,Brandi,M,Gomez,,7164 Mepham Drive,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0157,1967-08-06,Bachelors ,Professional,F,M,0,4,5,5,88923
23822,,Sierra,M,Campbell,,4877 Banana Court,,Portland,Oregon,United States,97205,177-555-0172,1973-09-02,Graduate Degree,Skilled Manual,F,M,1,0,0,1,60183
23823,,Samuel,K,Davis,,307 Almondtree Circle,,Bellflower,California,United States,90706,653-555-0118,1973-05-18,Graduate Degree,Skilled Manual,M,M,1,0,0,1,74301
23824,,Edward,,Carter,,771 Northridge Drive,# 495,Downey,California,United States,90241,143-555-0165,1973-10-13,Graduate Degree,Skilled Manual,M,M,1,0,0,1,90151
23825,,Katherine,R,Coleman,,8120 E Lane,,Glendale,California,United States,91203,204-555-0163,1973-02-19,Graduate Degree,Skilled Manual,F,M,1,0,0,1,68208
23826,,Dalton,M,Ross,,5002 Starflower Dr.,,Long Beach,California,United States,90802,149-555-0166,1973-09-21,Graduate Degree,Skilled Manual,M,S,1,0,0,1,71331
23827,,Wyatt,,Hall,,8252 Northridge Drive,,Victoria,British Columbia,Canada,V8V,101-555-0134,1972-09-24,Graduate Degree,Skilled Manual,M,S,1,0,0,1,77789
23828,,Carolyn,S,Carlson,,3783 Terra Calitina,,Concord,California,United States,94519,944-555-0119,1971-10-20,Graduate Degree,Skilled Manual,F,M,1,0,1,1,98032
23830,,Cameron,,White,,6096 Pheasant Circle,,Metchosin,British Columbia,Canada,V9,297-555-0143,1972-09-05,Graduate Degree,Skilled Manual,M,M,1,0,1,1,78607
23831,,Colleen,,Jai,,9424 Oakgrove,,Beaverton,Oregon,United States,97005,639-555-0119,1972-02-08,Bachelors ,Skilled Manual,F,M,1,0,1,1,45708
23832,,Alexandra,B,Ramirez,,1876 La Costa Ct.,,Bellingham,Washington,United States,98225,862-555-0162,1972-09-19,Bachelors ,Skilled Manual,F,M,1,0,1,1,51459
23833,,Kevin,J,Gonzales,,4833 Heather Pl,,Issaquah,Washington,United States,98027,625-555-0186,1972-02-11,Bachelors ,Skilled Manual,M,M,1,0,1,1,62249
23834,,Ethan,H,Long,,6104 North Civic Drive,,Renton,Washington,United States,98055,910-555-0185,1972-06-06,Graduate Degree,Skilled Manual,M,S,1,0,0,1,102933
23835,,Marcus,,Jackson,,8040 Hill Ct,,Grossmont,California,United States,91941,397-555-0155,1972-08-11,Graduate Degree,Professional,M,M,0,0,0,1,116147
23836,,Chloe,,Carter,,7294 Kathleen Drive,,Lincoln Acres,California,United States,91950,514-555-0188,1972-02-04,Graduate Degree,Professional,F,S,1,0,0,1,86934
23837,,Jonathan,E,Li,,240 Rapallo Lane,,Concord,California,United States,94519,873-555-0185,1970-10-15,Bachelors ,Skilled Manual,M,M,1,0,1,1,61671
23838,,Ariana,M,Ready,,2411 Hazelnut Lane,,Coronado,California,United States,92118,126-555-0118,1970-08-22,Bachelors ,Skilled Manual,F,M,1,0,1,1,62334
23839,,Savannah,L,Howard,,7761 Azoras Cir,,Colma,California,United States,94014,978-555-0168,1970-06-26,Bachelors ,Skilled Manual,F,M,1,1,1,1,46403
23842,,Connor,,Bryant,,2495 Rachele Road,,Langford,British Columbia,Canada,V9,182-555-0167,1970-09-26,Bachelors ,Skilled Manual,M,M,1,1,1,1,65808
23843,,Marcus,D,Patterson,,6660 Acardia Pl.,,Los Angeles,California,United States,90012,394-555-0114,1970-09-20,Graduate Degree,Professional,M,M,0,0,0,1,101455
23844,,Alexandra,M,Gonzales,,1160 Bella Avenue,,Port Orchard,Washington,United States,98366,378-555-0171,1969-05-01,Bachelors ,Skilled Manual,F,S,1,0,2,2,81786
23845,,Madeline,,Turner,,6732 Arcadia Pl.,#e,Redwood City,California,United States,94063,632-555-0134,1969-08-14,Bachelors ,Skilled Manual,F,S,0,0,2,2,88315
23846,,Aidan,L,Diaz,,7178 B Avenue I,,Vancouver,British Columbia,Canada,V7L 4J4,342-555-0173,1969-06-20,Bachelors ,Skilled Manual,M,M,1,0,2,2,110682
23847,,Chad,J,Sharma,,7086 C Wharton Way,,Beaverton,Oregon,United States,97005,782-555-0118,1969-03-01,Bachelors ,Skilled Manual,M,S,0,0,2,2,93222
